id,商品编码,商品名称,品牌名称,规格,单位,生产厂家,批准文号,库存数量,疾病分类统一,商品类别,医保类型,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,上架日期,最后一次采购日期
9f3e5fec-b115-4375-9ef7-bbc9a47d3021,7046719315609387008,火****麻仁,京鸿阁,选/500g,包,河北****有限公司,/,245,中药饮片,中药饮片,医保,17.4,23.0,46.0,5.6,23.0,0.5,2023-03-30,2024-01-04
bb3924b8-3017-48a5-989c-508c3afddd62,7047083063251304448,路****路通,京鸿阁,统/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,6.5,8.5,17.0,2.0,8.5,0.5,2023-03-30,2023-03-15
c3435023-884d-4746-b35b-986d72e10b66,7047083734868688896,川****贝母,京鸿阁,净制（二级）/100g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,420.0,540.0,1080.0,120.0,540.0,0.5,2023-03-30,2023-03-27
c580e057-a8c6-4be3-9618-657a14342a19,7047080750310490112,荷****叶,京鸿阁,统/500g,包,和治****有限公司,/,64,中药饮片,中药饮片,医保,9.0,11.8,23.8,2.8,12.0,0.5042016806722689,2023-03-30,2023-10-09
f2f45a87-d0d8-4330-82d6-7dc80a01e93f,7047081602694250496,紫****地丁,京鸿阁,统段/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,11.75,15.5,31.0,3.75,15.5,0.5,2023-03-30,2023-07-25
283d7810-2f8c-4c9a-acb9-956cd5431c78,7047081425900142592,预****知子,京鸿阁,统/500g,包,和治****有限公司,/,10,中药饮片,中药饮片,医保,13.5,18.0,36.0,4.5,18.0,0.5,2023-03-31,2023-03-16
98ba3da2-a7f0-46f8-80a8-0e36c030d1f0,7046717912597659648,盐****枝核,京鸿阁,选/500g,包,河北****有限公司,/,0,中药饮片,中药饮片,非医保,8.25,11.0,22.0,2.75,11.0,0.5,2023-04-01,2023-03-20
d725fdf0-bcd6-49a7-91cb-d817b5cdff9a,7047084832521977856,川****贝母,京鸿阁,净制（一级）/10g/袋*25袋/包,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,1150.0,1475.0,2950.0,325.0,1475.0,0.5,2023-04-01,2023-03-27
faa0bef8-e3bb-4c3d-86b7-f427ae9daa2d,7048540738178777088,党****参片,佛慈,统货/500g,包,甘肃****有限公司,/,0,中药饮片,中药饮片,医保,82.5,108.0,216.0,25.5,108.0,0.5,2023-04-02,2023-06-29
0c9a8ee2-1cde-4bcb-bb92-06d2c2b96661,7047386272889307137,天****花粉,京鸿阁,片/500g,包,四川****责任公司,/,0,中药饮片,中药饮片,医保,19.5,26.0,52.0,6.5,26.0,0.5,2023-04-03,2023-06-26
8c048b5c-0735-4285-b0fe-61b89b17f046,7046718865543266304,马****齿苋,京鸿阁,选/500g,包,河北****有限公司,/,10,中药饮片,中药饮片,医保,10.0,13.8,28.0,3.8,14.2,0.5071428571428571,2023-04-04,2023-03-20
003ded9c-d001-472a-b20e-6baad93b7108,7049982410615685120,盐****杜仲,京鸿阁,盐炙/500g,袋,成都****有限公司,/,578,中药饮片,中药饮片,医保,14.0,18.8,38.0,4.8,19.2,0.5052631578947369,2023-04-05,2023-12-28
11e14947-8740-4f92-883e-9f01f47b2d6d,7048541403906834432,盐****丝子,京鸿阁,选/500g,包,河北****有限公司,/,303,中药饮片,中药饮片,医保,21.0,27.0,55.0,6.0,28.0,0.509090909090909,2023-04-05,2023-11-30
230a8fe5-fc97-4084-b2bb-59dad3685af0,7049981732422156288,丹****参,京鸿阁,选/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,18.5,23.8,48.0,5.3,24.2,0.5041666666666667,2023-04-05,2023-06-12
598b0014-884b-40a9-b209-bd7f2b13c840,7049983384189140992,黄****柏,京鸿阁,丝/500g,包,成都****有限公司,/,266,中药饮片,中药饮片,医保,44.0,56.5,113.0,12.5,56.5,0.5,2023-04-05,2024-01-03
59ae7e41-85b1-4e04-8f04-0c81fa4a879f,7049981533280796672,煅****决明,京鸿阁,统/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,5.3,7.0,14.0,1.7,7.0,0.5,2023-04-05,2023-03-28
916344dc-d219-458e-881e-c5fcdbd8cef9,7049981924730994688,鸡****血藤,京鸿阁,选/500g,包,安徽****有限公司,/,1049,中药饮片,中药饮片,医保,6.25,8.8,17.6,2.55,8.8,0.5,2023-04-05,2024-01-02
b3c2f85b-87dd-47ce-be9e-73d020486b67,7046719068753100800,矮****地茶,京鸿阁,选/500g,包,河北****有限公司,/,0,中药饮片,中药饮片,医保,9.0,12.5,25.0,3.5,12.5,0.5,2023-04-05,2023-03-20
dc28e22c-4e54-4727-b6cf-409a160030ca,7048541195580211200,莪****术,京鸿阁,统/500g,包,河北****有限公司,/,132,中药饮片,中药饮片,医保,9.0,13.0,26.0,4.0,13.0,0.5,2023-04-05,2023-11-14
28b64b16-fcfe-43dd-bb76-acabc0586166,7049983581464297472,赤****芍,京鸿阁,片/500g,包,成都****有限公司,/,0,中药饮片,中药饮片,医保,13.9,19.0,38.0,5.1,19.0,0.5,2023-04-06,2023-05-08
36ccee0e-17ff-4c0e-8954-98bda9e66699,7048540935688814592,垂****盆草,佛慈,统货/500g,包,甘肃****有限公司,/,57,中药饮片,中药饮片,医保,14.65,19.5,39.0,4.85,19.5,0.5,2023-04-06,2023-03-31
e3adce96-e148-43ba-8340-33647912041b,7049982221922336768,红****曲,瑞豐成,泡服/6g,袋,成都****有限公司,/,2310,中药饮片,中药饮片,非医保,2.6,3.5,7.0,0.9,3.5,0.5,2023-04-07,2023-11-01
e5eecb2d-0b31-4a54-952c-d3d8d1d136b6,7049982648734711808,阿****胶珠,瑞豐成,炒制/3g,袋,成都****有限公司,/,742,中药饮片,中药饮片,医保,4.5,6.5,13.0,2.0,6.5,0.5,2023-04-09,2023-12-18
56eb26d8-5125-4ece-86e0-f768012faf10,7052533344487604224,栀****子,京鸿阁,切制（碎）/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.5,13.8,28.0,3.3,14.2,0.5071428571428571,2023-04-12,2023-04-12
9e69343a-ac58-424d-bb92-9bef0e16bf4a,7052093413801328640,海****螵蛸,京鸿阁,块/500g,包,四川****有限公司,/,338,中药饮片,中药饮片,医保,36.5,49.0,98.0,12.5,49.0,0.5,2023-04-12,2024-01-02
bc8f22a5-c924-4df7-b4c0-2b07ba9d7fe2,7052532825299615744,西****洋参,京鸿阁,切制（二级）/0.1kg,包,四川****有限公司,/,189,中药饮片,中药饮片,非医保,36.0,52.0,106.0,16.0,54.0,0.5094339622641509,2023-04-12,2023-07-31
e453736a-5eb2-4ed2-9524-31e65e075e40,7052533763309305856,玄****参,京鸿阁,切制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.0,12.9,26.0,2.9,13.1,0.5038461538461538,2023-04-12,2023-04-12
03896d57-7e1b-421c-9625-9aebab0f2874,7052092214553346048,炒王****留行,京鸿阁,统/500g,包,和治****有限公司,/,213,中药饮片,中药饮片,医保,13.4,17.28,35.0,3.88,17.72,0.5062857142857142,2023-04-13,2024-01-03
0675d85a-9be2-4424-a00c-1a9fa7b8097c,7052094529435860992,茯****苓,良品益康,块（统）/1000g,包,普洱****有限公司,/,68,中药饮片,中药饮片,医保,27.0,35.0,70.0,8.0,35.0,0.5,2023-04-13,2023-11-17
1e1f1a69-7ca5-4bd5-acae-3d6e437c57da,7052533970096881664,炒****菔子,京鸿阁,炒制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.0,13.5,27.0,3.5,13.5,0.5,2023-04-13,2023-04-12
224d6540-6b90-45a2-bdb6-20409df89e7b,7052094685233283072,锁****阳,京鸿阁,统/500g,包,内蒙****有限公司,/,0,中药饮片,中药饮片,医保,31.0,40.0,80.0,9.0,40.0,0.5,2023-04-13,2023-06-19
5d77ef85-907b-4f19-aa92-940da81ff627,7052091795462946817,南****沙参,京鸿阁,统/500g,包,和治****有限公司,/,43,中药饮片,中药饮片,医保,58.5,78.0,156.0,19.5,78.0,0.5,2023-04-13,2023-03-15
6bb28c5e-6079-47b8-a219-df994dac4b99,7052092798187077632,川****楝子,京鸿阁,统/500g,包,和治****有限公司,/,329,中药饮片,中药饮片,医保,5.25,6.9,13.8,1.65,6.9,0.5,2023-04-13,2024-01-03
8a4e8dde-5ff9-440e-8080-b4432ac6b0f1,7052533551170060288,猪****苓,京鸿阁,切制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,59.0,80.0,160.0,21.0,80.0,0.5,2023-04-13,2023-04-12
ea75fee3-a073-457b-87a1-6735f95fc027,7052093097055879168,续****断片,京鸿阁,统/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,19.0,24.5,49.0,5.5,24.5,0.5,2023-04-13,2023-04-07
fd661135-84ba-439f-9650-3b36fbebedd0,7052092497039982592,炒****楝子,京鸿阁,统/500g,包,和治****有限公司,/,303,中药饮片,中药饮片,医保,5.5,7.25,14.5,1.75,7.25,0.5,2023-04-13,2024-01-03
16926043-6d0e-4c9c-ae9a-21f67c9ce560,7053973181782294528,黄****连片,京鸿阁,选/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,177.5,228.0,458.0,50.5,230.0,0.5021834061135371,2023-04-16,2023-04-14
0aaa1060-b14e-487d-8031-ca4ab273e65a,7053973005080723456,净****山楂,京鸿阁,选/250g,包,安徽****有限公司,/,770,中药饮片,中药饮片,医保,7.9,10.18,20.5,2.28,10.32,0.5034146341463415,2023-04-17,2023-10-18
a8fdff27-0f3e-4f97-8a20-0e06a2358d55,7053972784594288640,姜半****京鸿阁）,京鸿阁,统/500g,包,亳州****有限公司,/,0,中药饮片,中药饮片,医保,56.0,72.5,145.0,16.5,72.5,0.5,2023-04-17,2023-07-18
030d5d39-06d8-49b9-9de7-247d4cdc0825,7054264412697526272,黄****芪,京鸿阁,切制（一级）/0.1kg,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,5.8,7.5,15.0,1.7,7.5,0.5,2023-04-22,2023-07-11
268ec37e-2252-4f70-93f3-a5366404cc6d,7054997250728001536,枳****实,京鸿阁,片/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,8.75,12.5,25.0,3.75,12.5,0.5,2023-04-23,2023-10-19
82cfffec-a3b9-4644-9e0a-01dd9a34f6be,7054997479632404480,鸡****内金,京鸿阁,净制/500g,袋,成都****有限公司,/,0,中药饮片,中药饮片,医保,9.4,12.08,24.5,2.68,12.42,0.506938775510204,2023-04-23,2023-04-19
36360e74-f2cd-403d-8532-c080826b9644,7056802817993867264,泽****泻,京鸿阁,片/500g,包,四川****责任公司,/,232,中药饮片,中药饮片,医保,12.5,16.5,33.0,4.0,16.5,0.5,2023-04-25,2023-11-08
4a30dde1-623a-4f6c-ab86-4c1e661abfcd,7056803306177560577,瓜****蒌皮,京鸿阁,统/500g,包,安徽****有限公司,/,164,中药饮片,中药饮片,医保,13.0,18.0,36.0,5.0,18.0,0.5,2023-04-25,2024-01-02
509d5aef-87cc-4341-a540-dd4d534d068c,7052534308967809024,天****花粉,京鸿阁,片/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,27.0,35.0,70.0,8.0,35.0,0.5,2023-04-25,2023-08-30
29a41eca-5e4f-4d3d-8244-e663820b6ab0,7057598321611243521,山****药,京鸿阁,选斜片/500g,包,河北****有限公司,/,238,中药饮片,中药饮片,医保,19.5,28.0,56.0,8.5,28.0,0.5,2023-04-27,2023-11-08
d1ea9594-853f-409d-865b-944d5a542568,7057164144977379328,石****菖蒲,京鸿阁,统/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,44.5,57.5,115.0,13.0,57.5,0.5,2023-04-29,2023-04-24
061009f0-0c0c-40b6-b9c0-6333ad0167e1,7060072044570083329,煅****然铜,京鸿阁,统/500g,包,安徽****有限公司,/,14,中药饮片,中药饮片,医保,4.9,7.0,14.0,2.1,7.0,0.5,2023-05-07,2023-10-18
67e15c37-0fef-44e0-8c75-99a1122ee8b2,7060071822603059200,百****合,京鸿阁,统/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,41.8,53.8,108.0,12.0,54.2,0.5018518518518519,2023-05-07,2023-10-25
304cfe56-1e85-4dca-9e3e-288003bfe386,7061954787553837056,醋****龟甲,京鸿阁,烫制/250g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,30.75,41.5,85.0,10.75,43.5,0.5117647058823529,2023-05-10,2023-05-06
5387d6d0-1572-4c10-ad34-a245de29aff8,7061577066923163648,姜****厚朴,京鸿阁,姜汁炙/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,11.5,14.8,30.0,3.3,15.2,0.5066666666666666,2023-05-10,2023-05-08
5a806ce1-4324-4cc9-bcc8-0d45d31d3240,7061955492566269952,法****半夏,京鸿阁,统/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,54.0,70.0,140.0,16.0,70.0,0.5,2023-05-10,2023-04-27
60017610-80fb-4745-8b6c-fb2d4227793f,7061955250806587392,郁****金,京鸿阁,统/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,13.25,18.8,38.0,5.55,19.2,0.5052631578947369,2023-05-10,2023-04-27
6a710d44-0c98-47fe-9e58-cb59543badff,7061955691539595264,白****芷,京鸿阁,选/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,24.5,32.0,65.0,7.5,33.0,0.5076923076923077,2023-05-10,2023-04-27
7efd0770-fd3e-4654-b78c-445fff2dc164,7061954581907111936,醋****鳖甲,京鸿阁,烫制/250g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,38.25,55.0,110.0,16.75,55.0,0.5,2023-05-10,2023-05-06
dadaaf0b-a4f0-4169-88f6-1f44956faa5a,7052532138587455488,冬****夏草,京鸿阁,4000条/1g,袋,成都****有限公司,/,0,中药饮片,中药材,非医保,89.0,115.0,230.0,26.0,115.0,0.5,2023-05-10,2023-05-29
dd941f5d-6a1e-49c0-b0d2-ef0ae4e20e00,7062239590664896512,白术****地安徽）,京鸿阁,片/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,27.5,35.5,72.0,8.0,36.5,0.5069444444444444,2023-05-10,2023-10-19
f94c6943-327e-4ac8-bc1f-29fac46c046b,7061956520355299328,醋****香附,京鸿阁,统/500g,包,和治****有限公司,/,348,中药饮片,中药饮片,医保,12.25,15.8,32.0,3.55,16.2,0.50625,2023-05-10,2023-12-11
3fbd900f-8cf8-46c6-a75c-148026bd3fb6,7061956336296132608,酒****贞子,京鸿阁,统/500g,包,和治****有限公司,/,574,中药饮片,中药饮片,医保,4.5,5.8,11.8,1.3,6.0,0.5084745762711864,2023-05-11,2024-01-03
cc0bb6e7-c0bb-49f9-b9a3-4fb43f94cbee,7061956976082681856,香****附,京鸿阁,统/500g,包,和治****有限公司,/,225,中药饮片,中药饮片,医保,10.4,14.8,30.0,4.4,15.2,0.5066666666666666,2023-05-11,2023-11-14
d225c72c-833f-4bc7-8511-f6bb4e1ca8ab,7061955924080459776,北****柴胡,京鸿阁,统/500g,包,和治****有限公司,/,168,中药饮片,中药饮片,医保,73.5,95.0,190.0,21.5,95.0,0.5,2023-05-11,2023-11-29
e73625a1-dd76-4158-af63-d8ba964ba0aa,7061955000645713920,牛****膝,京鸿阁,段/500g,包,四川****有限公司,/,28,中药饮片,中药饮片,医保,28.0,36.8,72.0,8.8,35.2,0.48888888888888893,2023-05-11,2023-10-17
efa7b599-3b39-4b92-a532-343327cd764b,7061956139369889792,浮****小麦,京鸿阁,统/500g,包,和治****有限公司,/,537,中药饮片,中药饮片,医保,5.25,5.8,11.8,0.55,6.0,0.5084745762711864,2023-05-11,2024-01-05
060e06b2-2cf4-4079-b5cf-f47a4908a5e1,7060492865100578816,浙****贝母,京鸿阁,统/500g,包,河北****有限公司,/,0,中药饮片,中药饮片,医保,46.5,60.0,120.0,13.5,60.0,0.5,2023-05-12,2023-05-05
c9f6f116-ee60-4e12-96fb-b4934f6f66a7,7061577347887267840,醋竹****柴胡,京鸿阁,醋炙/500g,袋,四川****有限公司,/,0,中药饮片,中药饮片,非医保,6.5,8.35,17.0,1.85,8.65,0.5088235294117647,2023-05-12,2023-05-06
e7abf70b-dc54-4cfe-aa19-7c618f036e0b,7063751768513445888,牡****丹皮,京鸿阁,片/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,32.75,48.0,96.0,15.25,48.0,0.5,2023-05-16,2023-06-19
07f6a8af-3f2b-47b5-a5e9-2f3e4c0f2627,7063751551843827712,淫****羊藿,京鸿阁,丝/500g,包,重庆****有限公司,/,85,中药饮片,中药饮片,医保,92.5,119.0,238.0,26.5,119.0,0.5,2023-05-17,2023-11-27
185fe471-f592-42c6-a01d-15c2d9033ed8,7064428671456509952,天****冬,京鸿阁,片/500g,包,内蒙****有限公司,/,0,中药饮片,中药饮片,医保,31.0,40.0,80.0,9.0,40.0,0.5,2023-05-17,2023-05-11
c6d65fe3-1b4f-4721-82d8-045bfacc7afa,7063750842503135232,煅****楞子,京鸿阁,煅制/500g,包,河北****有限公司,/,0,中药饮片,中药饮片,医保,3.1,3.99,8.0,0.89,4.01,0.50125,2023-05-17,2023-05-08
d672ddd1-c6f4-4dd6-8f05-462ad263128a,7063751069070786560,麦****冬,京鸿阁,二级、净制/500g,袋,四川****责任公司,/,84,中药饮片,中药饮片,医保,92.5,103.0,206.0,10.5,103.0,0.5,2023-05-17,2023-11-08
44f9fd01-b6c8-4214-8345-b3c41a71dc81,7064428866693496832,地****骨皮,京鸿阁,选/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,64.5,83.0,166.0,18.5,83.0,0.5,2023-05-19,2023-05-15
2d7d7dba-c78f-460d-a643-95666d28c623,7064428496982376448,知****母,京鸿阁,统/500g,包,内蒙****有限公司,/,43,中药饮片,中药饮片,医保,29.5,39.8,80.0,10.3,40.2,0.5025000000000001,2023-05-20,2023-10-27
aff1999a-d106-466b-8ee0-880c266ef318,7066294268612050944,粉****葛,京鸿阁,统/500g,包,河北****有限公司,/,76,中药饮片,中药饮片,医保,10.0,13.0,26.0,3.0,13.0,0.5,2023-05-22,2023-09-18
09032766-549c-43a9-8d46-b6e02f3c4f58,7065149434585415680,蛇****床子,京鸿阁,净制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,15.0,19.5,39.0,4.5,19.5,0.5,2023-05-23,2023-05-18
0afa4ea7-c8f4-4d22-b435-9c6d8d6e20fa,7067741978012155904,玄****参,京鸿阁,切制/500g,袋,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.75,13.8,28.0,3.05,14.2,0.5071428571428571,2023-05-24,2023-05-23
175ef453-c2a7-49e0-8245-f803a6a94c56,7067738492037758977,莲****子,京鸿阁,切制（红）/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,14.75,21.0,42.0,6.25,21.0,0.5,2023-05-24,2023-05-23
1782afa4-aa2d-4005-bd10-97333ecd6e30,7067741231803006976,炒****内金,京鸿阁,清炒/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,9.25,11.9,23.8,2.65,11.9,0.5,2023-05-24,2023-06-06
87c52dbc-e6a6-40cc-a602-9a4716131f9c,7067738287590604800,青****皮,京鸿阁,切制/500g,包,四川****有限公司,/,276,中药饮片,中药饮片,医保,8.5,11.9,23.8,3.4,11.9,0.5,2023-05-24,2023-11-28
e2cfe9f8-f2a6-4781-8874-24e74ddb89af,7066974262992568320,三****七粉,京鸿阁,细粉/250g,包,和治****有限公司,/,143,中药饮片,中药饮片,医保,28.75,37.5,75.0,8.75,37.5,0.5,2023-05-24,2023-10-26
f504d168-e020-4cfe-900b-36a6c6c68c1f,7067738750670864384,鸡****内金,京鸿阁,净制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,9.0,11.8,23.8,2.8,12.0,0.5042016806722689,2023-05-24,2023-05-23
fd030f7d-40b9-47c1-9515-48873b453518,7067741787213004800,栀****子,京鸿阁,碾碎/500g,袋,四川****有限公司,/,0,中药饮片,中药饮片,医保,16.5,21.5,43.8,5.0,22.3,0.5091324200913242,2023-05-24,2023-10-30
6f1c1b7d-f94b-4846-8429-4e1378634136,7067741046834724864,木****瓜,京鸿阁,切制/500g,袋,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.75,14.5,29.0,3.75,14.5,0.5,2023-05-25,2023-05-23
74149afb-b737-4bef-85f0-c2f6a3337b4b,7067741427152977920,炒****扁豆,京鸿阁,清炒/500g,袋,四川****有限公司,/,0,中药饮片,中药饮片,医保,10.75,15.0,30.0,4.25,15.0,0.5,2023-05-25,2023-07-11
8c25eef1-6d6b-4bf2-984d-6b99ecb6792d,7067741603095379968,玉****竹,京鸿阁,切制/500g,袋,四川****有限公司,/,123,中药饮片,中药饮片,非医保,24.5,32.0,65.0,7.5,33.0,0.5076923076923077,2023-05-26,2023-09-13
15049598-0d2f-42a3-8a7c-6373bf5ca375,7068769777476435968,滑****石,京鸿阁,统/500g,包,河北****有限公司,/,187,中药饮片,中药饮片,医保,3.3,4.8,9.8,1.5,5.0,0.5102040816326531,2023-05-30,2023-10-31
8bbd0dc2-298f-490b-b7d6-be5097230314,7068770442185801728,醋****莪术,京鸿阁,统/500g,包,河北****有限公司,/,176,中药饮片,中药饮片,医保,9.75,13.8,28.0,4.05,14.2,0.5071428571428571,2023-05-30,2023-11-30
94abb68d-3594-408a-98a2-e9591c24c935,7068770671018901504,北****沙参,京鸿阁,统/500g,包,河北****有限公司,/,48,中药饮片,中药饮片,医保,37.5,48.5,98.0,11.0,49.5,0.5051020408163265,2023-05-30,2023-09-18
dbb6148a-d2db-4c96-888d-674835e003f5,7068770195371720704,盐****骨脂,京鸿阁,选/500g,包,河北****有限公司,/,144,中药饮片,中药饮片,医保,12.75,16.5,33.0,3.75,16.5,0.5,2023-05-30,2023-11-30
4d079761-c270-4717-91eb-37221edc2ab5,7070314790198968320,枳****壳,京鸿阁,统货/500g,包,甘肃****有限公司,/,0,中药饮片,中药饮片,医保,14.5,18.8,38.0,4.3,19.2,0.5052631578947369,2023-05-31,2023-05-29
761f6a7a-7ef0-44d2-a3b8-21015438c156,7070307483411283968,净****山楂,京鸿阁,选/500g,包,安徽****有限公司,/,0,中药饮片,中药饮片,医保,13.5,17.5,35.0,4.0,17.5,0.5,2023-05-31,2023-07-29
f9b7f49c-6418-454f-b2dc-bcd40c745a8a,7068769995282972672,吴****茱萸,京鸿阁,统/500g,包,河北****有限公司,/,128,中药饮片,中药饮片,医保,30.0,39.0,78.0,9.0,39.0,0.5,2023-05-31,2023-11-14
7c23e0b3-1a0f-43ff-9930-a9fe1647dc94,7070307187775504384,制****首乌,京鸿阁,统/500g,包,安徽****有限公司,/,254,中药饮片,中药饮片,医保,16.5,19.0,38.0,2.5,19.0,0.5,2023-06-01,2024-01-02
b9d81b2c-da21-49e0-848a-288f329520d8,7070315078947962880,通****草,京鸿阁,统货/100g,包,甘肃****有限公司,/,0,中药饮片,中药饮片,医保,26.5,35.0,70.0,8.5,35.0,0.5,2023-06-01,2023-05-29
0e69701b-bd0b-401e-9611-ac26817c1283,7073895852825640960,麦****芽,京鸿阁,统/500g,包,和治****有限公司,/,671,中药饮片,中药饮片,医保,4.5,5.8,11.8,1.3,6.0,0.5084745762711864,2023-06-10,2024-01-03
19fdd666-1ac3-4eae-a9f1-4c0c14c7465f,7072827331966402560,山****药,京鸿阁,净制/500g,包,重庆****责任公司,/,0,中药饮片,中药饮片,医保,19.4,25.0,50.0,5.6,25.0,0.5,2023-06-10,2023-06-07
3b87d154-4a5e-4b7f-bd47-66ca25a5b784,7072827894111666176,党****参,京鸿阁,段/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,59.0,76.0,152.0,17.0,76.0,0.5,2023-06-10,2023-06-07
5fd2134a-9ed2-437e-8789-31a53c2bece2,7073897817219006464,竹****茹,京鸿阁,统/500g,包,和治****有限公司,/,137,中药饮片,中药饮片,医保,6.8,8.8,17.8,2.0,9.0,0.5056179775280899,2023-06-10,2023-10-26
6f042f4c-9947-4af5-9534-4606ee7bb0b6,7072085464677089280,首****乌藤,京鸿阁,净制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,8.25,10.8,22.0,2.55,11.2,0.509090909090909,2023-06-10,2023-06-05
78072e1e-50c8-47a8-bb75-d92a8da7667a,7073897407373115392,决****明子,京鸿阁,统/500g,包,和治****有限公司,/,0,中药饮片,中药饮片,医保,8.5,11.0,22.0,2.5,11.0,0.5,2023-06-10,2023-06-09
9b8f17cd-b866-4cb6-b341-95b853d5e1d1,7072085058852749312,醋****香附,京鸿阁,醋炙（片）/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,9.9,12.8,26.0,2.9,13.2,0.5076923076923077,2023-06-10,2023-07-11
b3b35b1e-cbdc-4e73-9c6d-04124ce2c7ba,7073898843146027008,麸****苍术,京鸿阁,统/500g,包,和治****有限公司,/,263,中药饮片,中药饮片,医保,82.25,106.0,212.0,23.75,106.0,0.5,2023-06-10,2024-01-03
b9e5a82b-7889-4b88-a51c-60f9bad56af9,7072085258304749568,合****欢皮,京鸿阁,切制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,7.75,9.9,19.8,2.15,9.9,0.5,2023-06-10,2023-06-05
f168c044-c967-4924-9b39-16854dfc578f,7072084844699975680,大****枣,京鸿阁,灰枣/500g,包,四川****有限公司,/,0,中药饮片,中药材,医保,7.25,9.9,20.0,2.65,10.1,0.505,2023-06-10,2023-06-05
0bd52977-c215-4bf3-aba6-562c1ebf0454,7072827673097011200,麸****枳实,京鸿阁,麸炒/500g,包,重庆****有限公司,/,373,中药饮片,中药饮片,医保,9.4,13.5,27.0,4.1,13.5,0.5,2023-06-11,2023-10-19
fd15e63b-3559-4e46-91bf-810112b611b1,7073896423519420416,醋****柴胡,京鸿阁,统/500g,包,和治****有限公司,/,259,中药饮片,中药饮片,医保,82.25,106.0,212.0,23.75,106.0,0.5,2023-06-11,2024-01-03
01729be5-caea-4c45-ba99-48d11f91d242,7076388251321761792,茯****苓,京鸿阁,一级、块/500g,包,四川****责任公司,/,0,中药饮片,中药饮片,医保,20.0,25.8,52.0,5.8,26.2,0.5038461538461538,2023-06-19,2023-06-16
052a87d3-e0ec-46f0-9fab-0a3b0d326be5,7077205165400915968,独****活,京鸿阁,片/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,16.5,21.5,43.0,5.0,21.5,0.5,2023-06-19,2023-08-24
0e28ba2b-2846-4cd6-a6b5-31d6eacebc13,7072085898091036672,金****线莲,虎伯寮,统货/10g,袋,福建****责任公司,/,0,中药饮片,中药饮片,医保,19.2,25.0,50.0,5.8,25.0,0.5,2023-06-19,2023-06-02
be79fc46-3194-4385-926e-3bd2895d935d,7077205630099914752,大****枣,京鸿阁,净制/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,6.5,8.5,17.0,2.0,8.5,0.5,2023-06-19,2023-07-07
beea5fd0-639b-49bf-a4cc-5218311277d0,7077206066039619584,白****芍,京鸿阁,片/500g,包,重庆****有限公司,/,0,中药饮片,中药饮片,医保,17.0,26.0,52.0,9.0,26.0,0.5,2023-06-19,2023-06-19
ca055cda-2b46-4030-81a7-f35906f871ea,7076801068725960704,百****合,京鸿阁,净制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,29.5,40.0,80.0,10.5,40.0,0.5,2023-06-19,2023-08-03
dae8200e-695f-49bb-81d2-9eeb31097609,7076801355737726976,菟****丝子,京鸿阁,净制/500g,包,四川****有限公司,/,0,中药饮片,中药饮片,医保,19.25,24.8,50.0,5.55,25.2,0.504,2023-06-19,2023-06-19
